Name,Freq(MHz),PW(µs),Azimuth(º),Elevation(º),Power(dBm)
J,4400.705,9.28,348,0.0,-63
S4,4543.98,5.14,343,0.99,-43
S3,1368.12,245.41,195,0.0,-61
S4,4543.96,5.14,343,0.99,-44
J,4400.68,9.28,348,0.0,-63
S1,1376.295,225.91,182,0.0,-59
S4,4544.0,5.14,343,0.99,-46
S4,4543.92,5.14,343,0.99,-46
J,4400.66,9.28,348,0.0,-63
J,4400.66,9.28,350,0.0,-63
S3,1394.175,30.73,81,0.0,-53
S2,1382.34,300.46,79,0.0,-53
S4,4543.97,5.14,343,0.99,-46
S4,4543.98,5.14,343,0.99,-46
S3,1394.175,30.73,80,0.0,-53
S2,1382.34,300.46,78,0.0,-53
S4,4543.96,5.14,343,0.99,-46
S4,4543.95,5.14,343,0.99,-46
J,4400.66,9.28,352,0.0,-63
S4,4543.95,5.14,343,0.99,-46
S4,4543.95,5.14,343,0.99,-46
S4,4544.0,5.14,343,0.99,-46
S4,4543.95,5.14,343,0.99,-46
S4,4543.99,5.14,343,0.99,-46
S4,4543.97,5.14,343,0.99,-46
S4,4543.97,5.14,339,0.99,-46
S4,4543.91,5.14,339,0.99,-46
S4,4543.96,5.14,339,0.99,-46
S4,4543.97,5.14,339,0.99,-46
S4,4543.98,5.14,339,0.99,-46
T,1429.34,10.87,177,0.0,-39
S4,4543.98,5.14,336,0.99,-46
S4,4543.97,5.14,336,0.99,-46
S4,4543.96,5.14,336,0.99,-46
J,4400.69,9.28,352,0.0,-63
S4,4543.98,5.14,336,0.99,-46
J,4400.65,9.28,352,0.0,-61
S4,4543.96,5.14,336,0.99,-46
S4,4543.96,5.14,336,0.99,-46
J,4400.61,9.28,352,0.0,-61
S1,1376.305,225.91,182,0.0,-29
J,4400.61,9.28,354,0.0,-61
S4,4543.98,5.14,336,0.99,-46
S4,4543.96,5.14,336,0.99,-46
J,4400.56,9.28,354,0.0,-61
J,4400.745,9.28,354,0.0,-61
S3,1368.12,245.41,195,0.0,-60
J,4400.745,9.28,354,0.0,-61
S1,1376.305,225.91,182,0.0,-29
S4,4543.98,5.14,336,0.99,-46
S4,4543.98,5.14,336,0.99,-46
J,4400.745,9.28,356,0.0,-61
S4,4543.98,5.14,336,0.99,-46
S4,4543.95,5.14,336,0.99,-46
S3,1368.12,245.41,197,0.0,-60
S4,4543.96,5.14,336,0.99,-45
J,4400.745,9.28,358,0.0,-61
S4,4543.99,5.14,336,0.99,-45
J,4400.835,9.28,358,0.0,-61
S4,4543.97,5.14,336,0.99,-45
T,1429.41,13.21,177,0.0,-61
S3,1368.12,245.41,197,0.0,-46
S4,4543.97,5.14,336,0.99,-44
J,4400.63,9.28,358,0.0,-60
S4,4543.95,5.14,336,0.99,-44
S4,4543.97,5.14,336,0.99,-44
S4,4543.93,5.14,336,0.99,-44
J,4400.705,9.28,358,0.0,-60
J,4400.705,9.28,355,0.0,-60
J,4400.66,9.28,355,0.0,-60
S3,1368.12,245.41,197,0.0,-46
S4,4543.95,5.14,336,0.99,-43
J,4400.66,9.28,353,0.0,-60
S4,4543.94,5.14,336,0.99,-43
S4,4543.99,5.14,336,0.99,-43
J,4400.68,9.28,353,0.0,-60
S4,4543.96,5.14,336,0.99,-43
J,4400.63,9.28,353,0.0,-60
S4,4543.97,5.14,336,0.99,-43
S4,4543.97,5.14,336,0.99,-43
T,1429.41,13.21,177,0.0,-61
S4,4543.97,5.14,336,0.99,-43
S4,4543.98,5.14,336,0.99,-43
S4,4543.98,5.14,336,0.99,-43
S4,4543.98,5.14,338,0.99,-43
S4,4543.97,5.14,338,0.99,-41
S1,1425.95,4.39,182,0.0,-29
J,4400.69,9.28,353,0.0,-60
S4,4543.95,5.14,338,0.99,-41
S4,4543.95,5.14,338,0.99,-41
S4,4543.95,5.14,341,0.99,-41
S4,4543.92,5.14,341,0.99,-41
S4,4543.94,5.14,341,0.99,-41
S4,4543.96,5.14,341,0.99,-41
S4,4543.98,5.14,341,0.99,-41
S4,4543.98,5.14,341,0.99,-41
S4,4543.94,5.14,341,0.99,-41
S4,4543.96,5.14,341,0.99,-41
S4,4543.95,5.14,341,0.99,-41
T,1429.495,13.21,177,0.0,-60
J,4400.69,9.28,351,0.0,-60
S4,4543.98,5.14,341,0.99,-41
S4,4543.98,5.14,341,0.99,-41
J,4400.9,9.28,351,0.0,-60
J,4400.735,9.28,351,0.0,-60
S4,4543.99,5.14,341,0.99,-41
J,4400.835,9.28,351,0.0,-60
S4,4543.96,5.14,341,0.99,-41
J,4400.91,9.28,351,0.0,-60
J,4400.48,9.28,351,0.0,-60
S3,1368.12,245.41,194,0.0,-45
S4,4543.95,5.14,341,0.99,-41
J,4401.295,9.28,351,0.0,-60
T,1429.495,13.21,179,0.0,-60
J,4401.295,9.28,351,4.17,-60
J,4400.55,9.28,351,4.17,-60
S4,4543.97,5.14,341,0.99,-41
S4,4543.99,5.14,341,0.99,-41
S4,4543.97,5.14,341,0.99,-41
S4,4543.97,5.14,337,0.99,-41
J,4400.55,9.28,353,4.17,-60
S4,4543.97,5.14,337,0.99,-41
S4,4543.96,5.14,337,0.99,-41
S3,1368.12,245.41,194,0.0,-45
J,4400.55,9.28,353,4.17,-60
T,1429.495,13.21,179,0.0,-60
S4,4543.98,5.14,337,0.99,-41
S1,1425.95,4.39,182,0.0,-60
S4,4543.97,5.14,337,0.99,-41
J,4400.725,9.28,353,4.17,-61
J,4400.725,9.28,353,6.03,-61
S1,1376.38,226.09,182,0.0,-60
S1,1425.94,4.3,182,0.0,-60
T,1429.495,13.21,181,0.0,-60
S1,1425.94,4.3,182,0.0,-60
T,1429.65,13.21,181,0.0,-47
J,4400.57,9.28,353,6.03,-61
J,4400.9,9.28,353,6.03,-61
S4,4543.97,5.14,337,0.99,-41
J,4400.9,9.28,353,6.03,-61
S4,4543.95,5.14,337,0.99,-41
S4,4543.96,5.14,337,0.99,-41
S4,4543.96,5.14,333,0.99,-41
T,1429.65,13.21,181,-2.37,-47
T,1429.65,13.21,181,-3.57,-47
S4,4543.98,5.14,333,0.99,-41
S1,1425.94,4.3,179,0.0,-60
S4,4543.96,5.14,333,0.99,-41
S3,1368.12,245.41,194,0.0,-45
J,4400.9,9.28,353,6.03,-61
S1,1425.94,4.3,179,0.0,-60
T,1429.65,13.21,181,-3.57,-44
S4,4543.96,5.14,330,0.99,-41
T,1429.65,13.21,181,-2.3,-44
S4,4543.99,5.14,330,0.99,-41
J,4400.67,9.28,353,6.03,-61
S4,4543.97,5.14,330,0.99,-41
J,4400.745,9.28,353,6.03,-61
S4,4543.97,5.14,327,0.99,-41
T,1429.65,13.21,181,-3.39,-44
S3,1368.12,245.41,194,0.0,-45
S3,1368.12,245.41,194,0.0,-60
S4,4543.95,5.14,327,0.99,-41
J,4401.38,9.28,353,6.03,-60
S3,1368.12,245.41,194,0.0,-60
S4,4543.95,5.14,327,0.99,-41
J,4401.38,9.28,353,6.03,-60
T,1429.65,13.21,181,-3.39,-44
J,4400.62,9.28,353,6.03,-60
S4,4543.98,5.14,327,0.99,-41
T,1429.65,13.21,181,-11.33,-44
S4,4543.98,5.14,327,0.99,-41
T,1429.65,13.21,181,-9.91,-44
T,1429.65,13.21,181,-8.67,-44
S4,4543.97,5.14,327,0.99,-41
T,1429.65,13.21,181,-7.59,-44
T,1429.65,13.21,176,-7.59,-44
S4,4543.96,5.14,327,0.99,-41
J,4400.715,9.28,353,6.03,-60
J,4400.855,9.28,353,6.03,-60
S4,4543.97,5.14,327,0.99,-41
J,4400.58,9.28,353,6.03,-60
J,4400.66,9.28,353,6.03,-60
T,1429.65,13.21,176,-5.81,-44
S4,4543.96,5.14,327,0.99,-41
S4,4543.96,5.14,327,0.99,-41
J,4400.66,9.28,353,6.03,-60
T,1429.65,13.21,176,-5.81,-44
S4,4543.97,5.14,327,0.99,-41
T,1429.65,13.21,176,-4.45,-44
S4,4543.97,5.14,327,0.99,-41
T,1429.65,13.21,173,-4.45,-44
S4,4543.97,5.14,327,0.99,-41
S4,4543.95,5.14,327,0.99,-41
S4,4543.95,5.14,327,0.99,-40
J,4400.64,9.28,353,6.03,-60
J,4400.64,9.28,353,8.09,-60
S4,4543.96,5.14,327,0.99,-40
T,1429.65,13.21,175,-4.45,-44
S4,4543.96,5.14,327,0.99,-40
S4,4543.96,5.14,327,0.99,-40
J,4400.705,9.28,353,8.09,-60
T,1429.65,13.21,175,-3.41,-44
S4,4543.96,5.14,327,0.99,-40
S4,4543.96,5.14,327,0.99,-40
S4,4543.95,5.14,327,-0.6,-40
T,1429.65,13.21,171,-3.41,-44
J,4400.705,9.28,353,7.07,-60
S4,4543.97,5.14,327,-0.6,-40
S1,1425.94,4.3,177,0.0,-60
S4,4543.97,5.14,327,-0.6,-40
J,4400.68,9.28,353,7.07,-60
J,4400.64,9.28,353,7.07,-60
J,4401.07,9.28,353,7.07,-58
T,1429.65,13.21,171,-3.41,-41
S4,4543.97,5.14,327,-0.6,-40
T,1429.65,13.21,171,-2.2,-41
T,1429.65,13.21,171,-3.2,-41
T,1429.65,13.21,171,-3.2,-41
J,4401.07,9.28,353,7.07,-58
S4,4543.98,5.14,327,-0.6,-40
T,1429.65,13.21,171,-5.09,-41
S4,4543.95,5.14,327,-0.6,-40
S4,4543.96,5.14,327,-1.69,-40
T,1429.65,13.21,171,-7.27,-41
S4,4543.96,5.14,327,-1.69,-40
S4,4543.97,5.14,327,-1.69,-40
J,4400.725,9.28,353,7.07,-58
J,4400.64,9.28,353,7.07,-58
S4,4543.98,5.14,327,-1.69,-40
T,1429.65,13.21,171,-6.11,-41
S4,4543.97,5.14,327,-1.69,-40
J,4400.9,9.28,353,7.07,-58
T,1429.65,13.21,171,-4.68,-41
S4,4543.96,5.14,327,-1.69,-40
S4,4543.97,5.14,327,-1.69,-40
J,4400.755,9.28,353,7.07,-58
J,4400.91,9.28,353,7.07,-58
T,1429.65,13.21,171,-6.39,-41
J,4400.57,9.28,353,7.07,-58
J,4400.815,9.28,353,7.07,-58
S4,4543.95,5.14,327,-1.69,-40
T,1429.65,13.21,171,-4.9,-41
S3,1368.12,245.41,194,0.0,-61
S4,4543.95,5.14,327,-1.69,-40
J,4400.815,9.28,353,7.07,-58
T,1429.65,13.21,171,-4.9,-41
J,4400.815,9.28,350,7.07,-58
T,1429.65,13.21,171,-3.65,-41
S4,4543.98,5.14,327,-1.69,-40
S4,4543.96,5.14,327,-1.69,-40
S4,4543.96,5.14,330,-1.69,-40
J,4400.98,9.28,350,7.07,-58
J,4400.6,9.28,350,7.07,-58
J,4400.64,9.28,350,7.07,-58
J,4400.765,9.28,350,7.07,-58
S4,4543.94,5.14,330,-1.69,-40
S4,4543.97,5.14,330,-1.69,-40
S4,4543.97,5.14,333,-1.69,-40
T,1429.65,13.21,171,-2.44,-41
S3,1368.12,245.41,194,0.0,-45
S4,4543.96,5.14,333,-1.69,-40
J,4400.67,9.28,350,7.07,-58
S4,4543.97,5.14,333,-1.69,-40
J,4400.805,9.28,350,7.07,-58
S3,1368.12,245.41,194,0.0,-45
J,4400.805,9.28,350,7.07,-58
T,1429.65,13.21,171,-2.44,-41
J,4400.695,9.28,350,7.07,-58
S4,4543.96,5.14,333,-1.69,-40
J,4400.61,9.28,350,7.07,-61
S3,1368.12,245.41,196,0.0,-45
S4,4543.96,5.14,335,-1.69,-40
J,4400.61,9.28,350,7.07,-61
S4,4543.95,5.14,335,-1.69,-40
S4,4543.94,5.14,335,-1.69,-40
S4,4543.96,5.14,338,-1.69,-40
J,4400.61,9.28,352,7.07,-58
T,1429.65,13.21,171,-1.43,-41
S4,4543.95,5.14,340,-1.69,-40
J,4400.64,9.28,354,7.07,-58
S4,4543.97,5.14,340,-1.69,-40
J,4400.59,9.28,354,7.07,-61
J,4400.56,9.28,354,7.07,-58
S4,4543.98,5.14,343,-1.69,-40
T,1429.65,13.21,171,-3.1,-41
S4,4543.97,5.14,343,-1.69,-40
S4,4543.96,5.14,343,-1.69,-40
S4,4543.95,5.14,343,-1.69,-40
S4,4543.95,5.14,345,-1.69,-40
J,4400.56,9.28,356,7.07,-58
S4,4543.95,5.14,345,-1.69,-40
T,1429.65,13.21,171,-1.85,-40
S4,4543.99,5.14,345,-1.69,-40
S4,4543.99,5.14,348,-1.69,-40
J,4400.62,9.28,356,7.07,-58
J,4400.69,9.28,356,7.07,-58
T,1429.65,13.21,171,-4.69,-40
S4,4543.97,5.14,348,-1.69,-40
J,4399.065,9.28,356,7.07,-58
S4,4543.96,5.14,348,-1.69,-40
J,4398.13,9.28,356,7.07,-58
J,4400.67,9.28,356,7.07,-58
T,1429.65,13.21,171,-7.32,-40
J,4400.66,9.28,356,7.07,-58
J,4400.765,9.28,356,7.07,-58
J,4405.67,9.28,356,7.07,-57
T,1429.65,13.21,171,-8.42,-40
S2,1384.175,30.67,81,0.0,-56
S1,1372.535,300.43,81,0.0,-56
S4,4543.96,5.14,350,-1.69,-40
J,4400.61,9.28,356,7.07,-56
T,1429.65,13.21,171,-7.37,-40
S4,4543.97,5.14,350,-1.69,-40
J,4400.705,9.28,356,7.07,-56
T,1429.65,13.21,171,-6.18,-40
J,4400.65,9.28,356,7.07,-56
J,4400.65,9.28,356,9.3,-56
S4,4543.96,5.14,350,-1.69,-40
S4,4543.97,5.14,350,-1.69,-40
T,1429.65,13.21,173,-6.18,-40
J,4400.69,9.28,356,9.3,-56
J,4400.755,9.28,356,9.3,-58
S4,4543.96,5.14,350,-1.69,-40
S4,4544.01,5.14,350,-1.69,-40
S4,4544.01,5.14,345,-1.69,-40
S4,4543.95,5.14,345,-1.69,-40
T,1429.65,13.21,173,-5.07,-40
S4,4543.95,5.14,345,-1.69,-40
T,1429.65,13.21,173,-5.07,-40
S4,4543.95,5.14,345,-1.69,-40
J,4405.67,9.28,356,9.3,-56
J,4405.62,9.28,356,9.3,-58
S4,4544.0,5.14,345,-1.69,-40
J,4405.66,9.28,356,9.3,-56
J,4408.12,9.28,356,9.3,-56
J,4408.12,9.28,356,10.51,-56
J,4408.1,9.28,356,10.51,-56
S4,4543.96,5.14,345,-1.69,-40
J,4393.205,9.28,356,10.51,-56
J,4393.205,9.28,356,12.91,-56
J,4393.17,9.28,356,12.91,-56
T,1429.65,13.21,173,-3.89,-40
J,4393.19,9.28,356,12.91,-56
S4,4543.97,5.14,345,-1.69,-40
J,4408.05,9.28,356,12.91,-57
S4,4543.98,5.14,345,-1.69,-40
J,4408.215,9.28,356,12.91,-56
J,4408.225,9.28,356,12.91,-56
J,4405.835,9.28,356,12.91,-56
J,4400.67,9.28,356,12.91,-56
S4,4543.96,5.14,345,-1.69,-39
J,4400.67,9.28,356,12.91,-56
T,1429.65,13.21,173,-2.6,-40
S4,4543.98,5.14,340,-1.69,-39
T,1429.65,13.21,176,-2.6,-40
S4,4543.99,5.14,340,-1.69,-39
J,4400.845,9.28,356,12.91,-56
S4,4543.98,5.14,340,-1.69,-39
S4,4543.96,5.14,340,-1.69,-39
J,4403.13,9.28,356,12.91,-56
J,4403.54,9.28,356,12.91,-56
J,4403.54,9.28,356,11.3,-56
J,4403.1,9.28,356,11.3,-56
T,1429.65,13.21,176,-1.53,-40
S4,4543.96,5.14,340,-1.69,-39
J,4395.67,9.28,356,11.3,-56
S4,4543.97,5.14,340,-1.69,-39
J,4395.68,9.28,356,11.3,-56
J,4398.14,9.28,356,11.3,-56
J,4398.14,9.28,356,11.3,-56
J,4398.14,9.28,356,12.88,-56
J,4398.18,9.28,356,12.88,-56
J,4398.08,9.28,356,12.88,-56
J,4405.745,9.28,356,12.88,-56
J,4405.885,9.28,356,12.88,-56
J,4400.57,9.28,356,12.88,-56
J,4400.715,9.28,356,12.88,-56
S4,4543.96,5.14,340,-1.69,-39
J,4403.14,9.28,356,12.88,-56
S4,4543.97,5.14,340,-1.69,-39
J,4400.6,9.28,356,12.88,-56
J,4400.715,9.28,356,12.88,-56
J,4400.715,9.28,356,11.27,-56
S4,4543.95,5.14,340,-1.69,-39
T,1429.65,13.21,176,-2.8,-40
S4,4543.97,5.14,340,-1.69,-39
J,4400.785,9.28,356,11.27,-56
J,4400.775,9.28,356,11.27,-56
J,4401.5,9.28,356,11.27,-56
S3,1368.12,245.41,196,0.0,-47
S4,4543.97,5.14,337,-1.69,-39
T,1429.65,13.21,176,-4.31,-40
S2,1384.175,30.67,82,0.0,-56
S1,1372.535,300.43,82,0.0,-56
J,4400.68,9.28,356,11.27,-56
J,4400.755,9.28,356,11.27,-56
J,4400.5,9.28,356,11.27,-56
J,4400.755,9.28,356,11.27,-56
T,1429.65,13.21,176,-6.5,-40
J,4400.93,9.28,356,11.27,-56
T,1429.65,13.21,172,-6.5,-40
J,4400.69,9.28,356,11.27,-56
S4,4543.96,5.14,337,-1.69,-39
S4,4543.96,5.14,337,-1.69,-39
S4,4543.97,5.14,337,-1.69,-39
T,1429.65,13.21,172,-4.98,-40
S4,4543.96,5.14,337,-1.69,-39
S4,4543.97,5.14,337,-1.69,-39
S4,4543.97,5.14,337,-1.69,-39
J,4408.14,9.28,356,11.27,-56
J,4398.265,9.28,356,11.27,-56
J,4398.365,9.28,356,11.27,-56
S3,1368.12,245.41,196,0.0,-64
S4,4543.99,5.14,333,-1.69,-37
J,4398.14,9.28,356,11.27,-55
T,1429.65,13.21,169,-4.98,-37
J,4398.355,9.28,356,11.27,-55
S4,4543.97,5.14,333,-1.69,-37
J,4395.795,9.28,356,11.27,-55
J,4395.795,9.28,356,12.94,-55
J,4395.64,9.28,356,12.94,-55
J,4395.775,9.28,356,12.94,-55
J,4396.03,9.28,356,12.94,-55
J,4393.99,9.28,356,12.94,-55
S4,4543.99,5.14,333,-1.69,-37
J,4393.52,9.28,356,12.94,-55
J,4393.44,9.28,356,12.94,-55
J,4393.225,9.28,356,12.94,-55
J,4403.09,9.28,356,12.94,-55
J,4403.53,9.28,356,12.94,-55
J,4403.195,9.28,356,12.94,-55
J,4403.06,9.28,356,12.94,-55
J,4395.66,9.28,356,12.94,-55
J,4395.68,9.28,356,12.94,-55
S4,4543.99,5.14,333,-0.62,-37
J,4395.695,9.28,356,12.94,-55
J,4395.67,9.28,356,12.94,-55
J,4395.67,9.28,356,14.13,-55
J,4405.845,9.28,356,14.13,-55
J,4406.03,9.28,356,14.13,-55
J,4405.64,9.28,356,14.13,-55
J,4405.855,9.28,356,14.13,-55
J,4393.295,9.28,356,14.13,-55
J,4393.01,9.28,356,14.13,-55
J,4393.335,9.28,356,14.13,-55
J,4393.315,9.28,356,14.13,-55
J,4395.745,9.28,356,14.13,-55
J,4400.705,9.28,356,14.13,-55
J,4400.68,9.28,356,14.13,-55
S4,4543.95,5.14,330,-0.62,-37
J,4400.68,9.28,358,14.13,-55
S4,4543.95,5.14,330,-0.62,-37
T,1429.65,13.21,169,-3.52,-37
J,4400.705,9.28,358,14.13,-55
J,4401.05,9.28,358,14.13,-55
J,4400.715,9.28,358,14.13,-55
J,4400.61,9.28,358,14.13,-55
J,4400.64,9.28,358,14.13,-55
J,4400.64,9.28,358,14.13,-55
S4,4543.96,5.14,330,-0.62,-37
S4,4543.98,5.14,330,-0.62,-37
S3,1368.12,245.41,196,0.0,-64
T,1429.65,13.21,169,-2.5,-37
S4,4543.96,5.14,330,-0.62,-37
S4,4543.96,5.14,330,-0.62,-37
J,4400.64,9.28,0,14.13,-55
S4,4543.97,5.14,330,-0.62,-37
J,4400.895,9.28,0,14.13,-55
J,4400.705,9.28,0,14.13,-55
S4,4543.98,5.14,330,-0.62,-37
S4,4543.97,5.14,330,-0.62,-37
S4,4543.94,5.14,330,-0.62,-37
J,4395.67,9.28,0,14.13,-55
J,4395.755,9.28,0,14.13,-55
J,4395.735,9.28,0,14.13,-55
J,4395.54,9.28,0,14.13,-55
S4,4543.97,5.14,330,-0.62,-37
J,4398.19,9.28,0,14.13,-55
J,4398.195,9.28,0,14.13,-55
J,4398.14,9.28,0,14.13,-55
J,4398.11,9.28,0,14.13,-55
J,4400.725,9.28,0,14.13,-55
J,4400.725,9.28,0,15.94,-55
T,1429.65,13.21,169,-1.47,-37
J,4400.715,9.28,0,15.94,-55
J,4400.63,9.28,0,15.94,-55
J,4393.16,9.28,0,15.94,-55
J,4393.13,9.28,0,15.94,-55
S4,4544.0,5.14,330,-0.62,-35
J,4392.965,9.28,0,15.94,-55
J,4393.09,9.28,0,15.94,-55
J,4408.255,9.28,0,15.94,-55
S3,1368.12,245.41,196,0.0,-65
S4,4543.95,5.14,330,-0.62,-35
J,4400.67,9.28,0,15.94,-55
T,1429.65,13.21,169,-1.47,-37
J,4400.65,9.28,0,15.94,-55
S4,4543.96,5.14,330,-0.62,-35
J,4408.87,9.28,0,15.94,-55
S4,4543.96,5.14,330,-0.62,-35
J,4395.795,9.28,0,15.94,-55
J,4395.795,9.28,0,14.54,-55
J,4395.64,9.28,0,14.54,-55
S4,4543.97,5.14,330,-0.62,-35
J,4403.18,9.28,0,14.54,-55
J,4403.295,9.28,0,14.54,-55
J,4403.46,9.28,0,14.54,-55
J,4403.725,9.28,0,14.54,-55
J,4403.235,9.28,0,14.54,-55
J,4403.59,9.28,0,14.54,-55
J,4403.645,9.28,0,14.54,-55
J,4398.13,9.28,0,14.54,-55
J,4398.255,9.28,0,14.54,-55
J,4398.225,9.28,0,14.54,-55
J,4398.285,9.28,0,14.54,-55
J,4400.91,9.28,0,14.54,-55
J,4400.69,9.28,0,14.54,-55
J,4400.845,9.28,0,14.54,-55
J,4400.6,9.28,0,14.54,-55
J,4395.6,9.28,0,14.54,-55
J,4395.735,9.28,0,14.54,-55
J,4395.865,9.28,0,14.54,-55
J,4395.68,9.28,0,14.54,-55
J,4408.18,9.28,0,14.54,-55
J,4408.13,9.28,0,14.54,-55
J,4408.245,9.28,0,14.54,-55
J,4408.245,9.28,0,12.48,-55
J,4408.12,9.28,0,12.48,-55
S4,4543.97,5.14,330,-0.62,-35
J,4404.205,9.28,0,12.48,-55
S3,1368.12,245.41,196,0.0,-65
J,4404.205,9.28,0,12.48,-55
T,1429.65,13.21,169,-1.47,-37
J,4403.685,9.28,0,12.48,-55
J,4403.375,9.28,0,12.48,-55
T,1429.65,13.21,169,-2.86,-37
J,4403.02,9.28,0,12.48,-55
J,4400.64,9.28,0,12.48,-55
J,4400.69,9.28,0,12.48,-55
S4,4543.97,5.14,330,-0.62,-35
J,4400.735,9.28,0,12.48,-55
T,1429.65,13.21,169,-5.31,-37
S3,1368.12,245.41,198,0.0,-65
S4,4543.96,5.14,330,-0.62,-35
J,4400.735,9.28,0,10.92,-55
T,1429.65,13.21,169,-4.07,-37
S4,4544.0,5.14,330,-0.62,-35
J,4401.44,9.28,0,10.92,-55
J,4400.69,9.28,0,10.92,-55
J,4400.69,9.28,357,10.92,-55
S4,4543.97,5.14,330,-0.62,-35
J,4400.69,9.28,357,9.56,-55
J,4400.725,9.28,357,9.56,-55
J,4400.705,9.28,357,9.56,-55
J,4400.64,9.28,357,9.56,-55
T,1429.65,13.21,169,-4.07,-37
J,4400.58,9.28,357,9.56,-55
T,1429.65,13.21,169,-2.97,-37
J,4400.69,9.28,357,9.56,-55
S4,4543.94,5.14,330,-0.62,-35
S4,4543.94,5.14,330,-0.62,-35
S4,4543.99,5.14,330,-0.62,-35
S4,4543.95,5.14,330,-0.62,-35
S4,4543.95,5.14,330,-1.64,-35
S4,4543.96,5.14,330,-1.64,-35
T,1429.65,13.21,169,-4.61,-37
S4,4543.99,5.14,330,-1.64,-35
T,1429.65,13.21,169,-9.44,-37
J,4400.69,9.28,354,9.56,-55
S4,4543.97,5.14,330,-1.64,-35
J,4405.62,9.28,354,9.56,-55
T,1429.65,13.21,169,-8.26,-37
S4,4543.97,5.14,330,-1.64,-35
J,4393.13,9.28,354,9.56,-55
T,1429.65,13.21,169,-7.23,-37
J,4393.91,9.28,354,9.56,-55
J,4393.14,9.28,354,9.56,-55
J,4400.68,9.28,354,9.56,-55
J,4400.835,9.28,354,9.56,-55
J,4400.95,9.28,354,9.56,-55
J,4400.845,9.28,354,9.56,-55
J,4393.255,9.28,354,9.56,-55
J,4393.58,9.28,354,9.56,-55
S4,4543.98,5.14,330,-1.64,-35
J,4393.87,9.28,354,9.56,-55
J,4393.14,9.28,354,9.56,-55
T,1429.65,13.21,169,-5.84,-37
J,4405.57,9.28,354,9.56,-55
J,4405.895,9.28,354,9.56,-55
J,4405.92,9.28,354,9.56,-55
J,4405.755,9.28,354,9.56,-55
J,4400.755,9.28,354,9.56,-55
J,4400.885,9.28,354,9.56,-55
J,4400.775,9.28,354,9.56,-55
J,4400.58,9.28,354,9.56,-55
J,4396.02,9.28,354,9.56,-55
T,1429.65,13.21,166,-5.84,-37
J,4395.66,9.28,354,9.56,-55
J,4395.63,9.28,354,9.56,-55
J,4396.43,9.28,354,9.56,-55
J,4405.63,9.28,354,9.56,-55
J,4405.745,9.28,354,9.56,-55
J,4406.0,9.28,354,9.56,-55
S4,4543.94,5.14,330,-1.64,-35
J,4405.805,9.28,354,9.56,-55
J,4393.365,9.28,354,9.56,-55
J,4393.08,9.28,354,9.56,-55
S4,4543.97,5.14,330,-1.64,-35
J,4393.695,9.28,354,9.56,-55
J,4393.07,9.28,354,9.56,-55
J,4400.55,9.28,354,9.56,-55
J,4400.695,9.28,354,9.56,-55
J,4400.59,9.28,354,9.56,-55
J,4400.865,9.28,354,9.56,-55
J,4394.135,9.28,354,9.56,-55
J,4393.06,9.28,354,9.56,-55
J,4393.16,9.28,354,9.56,-55
T,1429.65,13.21,166,-4.72,-42
J,4393.47,9.28,354,9.56,-55
J,4396.225,9.28,354,9.56,-55
S4,4543.99,5.14,330,-1.64,-35
J,4395.95,9.28,354,9.56,-55
S4,4543.96,5.14,330,-1.64,-35
J,4393.235,9.28,354,9.56,-55
J,4393.53,9.28,354,9.56,-55
S4,4543.96,5.14,330,-1.64,-35
S4,4543.96,5.14,330,-1.64,-35
J,4405.705,9.28,354,9.56,-55
J,4405.705,9.28,354,9.56,-55
J,4393.98,9.28,354,9.56,-55
J,4393.4,9.28,354,9.56,-55
J,4398.17,9.28,354,9.56,-55
J,4398.245,9.28,354,9.56,-55
S4,4543.98,5.14,330,-1.64,-35
T,1429.65,13.21,166,-3.66,-42
J,4398.13,9.28,354,9.56,-55
J,4398.18,9.28,354,9.56,-55
J,4398.18,9.28,354,9.56,-55
J,4393.13,9.28,356,9.56,-55
T,1429.65,13.21,168,-3.66,-42
J,4393.49,9.28,356,9.56,-55
S3,1368.12,245.41,198,0.0,-45
S4,4543.91,5.14,330,-1.64,-35
S4,4543.96,5.14,330,-1.64,-35
J,4394.135,9.28,356,9.56,-55
J,4394.135,9.28,356,11.2,-55
J,4393.395,9.28,356,11.2,-55
S4,4543.96,5.14,330,-1.64,-35
J,4400.61,9.28,356,11.2,-55
J,4400.59,9.28,356,11.2,-55
J,4400.805,9.28,356,11.2,-55
J,4400.59,9.28,356,11.2,-55
J,4398.225,9.28,356,11.2,-55
S3,1368.12,245.41,198,0.0,-45
T,1429.65,13.21,168,-3.66,-42
J,4398.305,9.28,356,11.2,-55
J,4398.15,9.28,356,11.2,-55
J,4398.06,9.28,356,11.2,-55
J,4400.92,9.28,356,11.2,-55
J,4400.705,9.28,356,11.2,-55
J,4400.895,9.28,356,11.2,-55
J,4400.59,9.28,356,11.2,-55
J,4396.605,9.28,356,11.2,-55
J,4396.48,9.28,356,11.2,-55
J,4396.225,9.28,356,11.2,-55
J,4395.61,9.28,356,11.2,-55
J,4405.835,9.28,356,11.2,-55
J,4405.695,9.28,356,11.2,-55
J,4405.6,9.28,356,11.2,-55
J,4405.855,9.28,356,11.2,-55
J,4398.1,9.28,356,11.2,-55
J,4398.1,9.28,356,11.2,-55
J,4398.17,9.28,356,11.2,-55
J,4398.225,9.28,356,11.2,-55
